,50words,Adiac,Beef,CBF,Car,ChlorineConcentration,CinCECGtorso,Coffee,CricketX,CricketY,CricketZ,DiatomSizeReduction,ECGFiveDays,FISH,FaceAll,FaceFour,FacesUCR,GunPoint,Haptics,InlineSkate,ItalyPowerDemand,Lighting2,Lighting7,MALLAT,MedicalImages,MoteStrain,NonInvasiveFatalECGThorax1,NonInvasiveFatalECGThorax2,OSULeaf,OliveOil,SonyAIBORobotSurface,SonyAIBORobotSurfaceII,StarLightCurves,SwedishLeaf,Symbols,Trace,TwoLeadECG,TwoPatterns,WordSynonyms,syntheticcontrol,uWaveGestureLibraryX,uWaveGestureLibraryY,uWaveGestureLibraryZ,wafer,yoga
0,0.604395604396,0.667519181586,0.466666666667,0.954444444444,0.75,0.5875,0.736231884058,0.892857142857,0.589743589744,0.628205128205,0.676923076923,0.924836601307,0.905923344948,0.857142857143,0.718343195266,0.920454545455,0.786829268293,0.873333333333,0.409090909091,0.338181818182,0.935860058309,0.72131147541,0.643835616438,0.957782515991,0.643421052632,0.829872204473,0.83358778626,0.895674300254,0.677685950413,0.766666666667,0.936772046589,0.856243441763,0.957989315202,0.8672,0.84824120603,0.99,0.921861281826,0.98425,0.525078369906,0.97,0.749860413177,0.667504187605,0.706030150754,0.99367293965,0.761666666667
1,0.624175824176,0.636828644501,0.533333333333,0.974444444444,0.75,0.587760416667,0.802173913043,0.892857142857,0.594871794872,0.612820512821,0.610256410256,0.885620915033,0.868757259001,0.788571428571,0.719526627219,0.965909090909,0.783414634146,0.893333333333,0.435064935065,0.307272727273,0.945578231293,0.737704918033,0.712328767123,0.947547974414,0.655263157895,0.85303514377,0.843256997455,0.880407124682,0.665289256198,0.866666666667,0.85690515807,0.873032528856,0.951675570665,0.832,0.812060301508,1.0,0.872695346795,0.9845,0.542319749216,0.976666666667,0.757398101619,0.663316582915,0.697096594082,0.988157040883,0.781666666667
2,0.613186813187,0.644501278772,0.566666666667,0.961111111111,0.766666666667,0.588541666667,0.833333333333,0.928571428571,0.610256410256,0.638461538462,0.648717948718,0.892156862745,0.97212543554,0.862857142857,0.713609467456,0.965909090909,0.788780487805,0.813333333333,0.431818181818,0.312727272727,0.914480077745,0.737704918033,0.684931506849,0.949680170576,0.680263157895,0.856230031949,0.830025445293,0.880407124682,0.652892561983,0.866666666667,0.933444259567,0.823714585519,0.951311316173,0.848,0.866331658291,0.99,0.917471466198,0.97425,0.548589341693,0.983333333333,0.757677275265,0.676996091569,0.700167504188,0.990266060999,0.762
3,0.610989010989,0.613810741688,0.633333333333,0.951111111111,0.683333333333,0.590364583333,0.820289855072,0.892857142857,0.587179487179,0.597435897436,0.641025641026,0.833333333333,0.995354239257,0.851428571429,0.722485207101,0.977272727273,0.791707317073,0.853333333333,0.428571428571,0.32,0.926141885326,0.737704918033,0.684931506849,0.94157782516,0.669736842105,0.845047923323,0.839185750636,0.872773536896,0.677685950413,0.866666666667,0.925124792013,0.881427072403,0.960539096649,0.872,0.691457286432,1.0,0.920105355575,0.982,0.51724137931,0.98,0.755164712451,0.679229480737,0.702400893356,0.990752757949,0.779666666667
4,0.602197802198,0.657289002558,0.633333333333,0.976666666667,0.716666666667,0.592447916667,0.722463768116,0.928571428571,0.612820512821,0.615384615385,0.610256410256,0.90522875817,0.981416957027,0.777142857143,0.705917159763,0.954545454545,0.773170731707,0.853333333333,0.422077922078,0.329090909091,0.923226433431,0.688524590164,0.657534246575,0.932196162047,0.668421052632,0.810702875399,0.834605597964,0.87786259542,0.719008264463,0.8,0.941763727121,0.89926547744,0.95531811559,0.8608,0.831155778894,0.99,0.914837576822,0.97125,0.543887147335,0.97,0.757118927973,0.666666666667,0.700167504188,0.990103828683,0.779
5,0.545054945055,0.641943734015,0.533333333333,0.97,0.75,0.580989583333,0.789855072464,0.892857142857,0.630769230769,0.571794871795,0.633333333333,0.934640522876,1.0,0.84,0.732544378698,0.977272727273,0.798048780488,0.766666666667,0.448051948052,0.307272727273,0.942662779397,0.72131147541,0.684931506849,0.962473347548,0.686842105263,0.845846645367,0.835623409669,0.875318066158,0.603305785124,0.833333333333,0.946755407654,0.85519412382,0.953254006799,0.8512,0.88743718593,0.99,0.899034240562,0.97825,0.53605015674,0.98,0.767448352875,0.663037409269,0.699609156896,0.988319273199,0.766
6,0.606593406593,0.657289002558,0.6,0.993333333333,0.7,0.590104166667,0.825362318841,0.892857142857,0.594871794872,0.617948717949,0.623076923077,0.954248366013,0.982578397213,0.88,0.71775147929,0.965909090909,0.767804878049,0.786666666667,0.470779220779,0.347272727273,0.932944606414,0.704918032787,0.698630136986,0.949680170576,0.707894736842,0.820287539936,0.829007633588,0.872264631043,0.632231404959,0.9,0.928452579035,0.863588667366,0.955439533754,0.8448,0.780904522613,0.99,0.867427568042,0.977,0.523510971787,0.986666666667,0.753489670575,0.673925181463,0.69653824679,0.989292667099,0.794
7,0.604395604396,0.641943734015,0.6,0.945555555556,0.75,0.618229166667,0.824637681159,0.892857142857,0.612820512821,0.628205128205,0.612820512821,0.872549019608,0.981416957027,0.811428571429,0.725443786982,0.954545454545,0.788780487805,0.906666666667,0.444805194805,0.298181818182,0.944606413994,0.72131147541,0.698630136986,0.935181236674,0.681578947368,0.829073482428,0.82951653944,0.862086513995,0.644628099174,0.833333333333,0.951747088186,0.85204616999,0.954711024769,0.8496,0.823115577889,1.0,0.90342405619,0.98025,0.526645768025,0.986666666667,0.756002233389,0.673646007817,0.695700725851,0.992050616483,0.771333333333
8,0.589010989011,0.608695652174,0.533333333333,0.996666666667,0.733333333333,0.597395833333,0.819565217391,0.892857142857,0.551282051282,0.566666666667,0.607692307692,0.908496732026,0.871080139373,0.805714285714,0.721301775148,0.977272727273,0.804390243902,0.873333333333,0.402597402597,0.338181818182,0.920310981535,0.672131147541,0.684931506849,0.960767590618,0.656578947368,0.82428115016,0.841730279898,0.865648854962,0.698347107438,0.9,0.923460898502,0.85204616999,0.951432734337,0.8512,0.861306532663,1.0,0.938542581212,0.98275,0.547021943574,0.983333333333,0.758793969849,0.671691792295,0.696259073143,0.992537313433,0.776666666667
9,0.613186813187,0.621483375959,0.4,0.981111111111,0.8,0.591666666667,0.817391304348,0.892857142857,0.597435897436,0.610256410256,0.669230769231,0.888888888889,0.989547038328,0.834285714286,0.712426035503,0.931818181818,0.792195121951,0.82,0.444805194805,0.312727272727,0.934888241011,0.672131147541,0.657534246575,0.930490405117,0.672368421053,0.825878594249,0.824936386768,0.887022900763,0.628099173554,0.9,0.941763727121,0.873032528856,0.959446333171,0.864,0.781909547739,1.0,0.867427568042,0.988,0.526645768025,0.97,0.757677275265,0.667783361251,0.686487995533,0.992537313433,0.779666666667
