,50words,Adiac,Beef,CBF,Car,ChlorineConcentration,CinCECGtorso,Coffee,CricketX,CricketY,CricketZ,DiatomSizeReduction,ECGFiveDays,FISH,FaceAll,FaceFour,FacesUCR,GunPoint,Haptics,InlineSkate,ItalyPowerDemand,Lighting2,Lighting7,MALLAT,MedicalImages,MoteStrain,NonInvasiveFatalECGThorax1,NonInvasiveFatalECGThorax2,OSULeaf,OliveOil,SonyAIBORobotSurface,SonyAIBORobotSurfaceII,StarLightCurves,SwedishLeaf,Symbols,Trace,TwoLeadECG,TwoPatterns,WordSynonyms,syntheticcontrol,uWaveGestureLibraryX,uWaveGestureLibraryY,uWaveGestureLibraryZ,wafer,yoga
0,0.604395604396,0.677749360614,0.6,0.94,0.75,0.60546875,0.73115942029,0.892857142857,0.597435897436,0.635897435897,0.633333333333,0.924836601307,0.97212543554,0.817142857143,0.714792899408,0.943181818182,0.850731707317,0.88,0.444805194805,0.347272727273,0.946550048591,0.704918032787,0.643835616438,0.915565031983,0.672368421053,0.855431309904,0.853435114504,0.890076335878,0.694214876033,0.866666666667,0.948419301165,0.890870933893,0.959324915007,0.8672,0.822110552764,0.99,0.913081650571,0.989,0.528213166144,0.976666666667,0.764098269123,0.677833612507,0.707426018984,0.988643737833,0.787666666667
1,0.613186813187,0.685421994885,0.566666666667,0.93,0.716666666667,0.604427083333,0.823913043478,0.892857142857,0.571794871795,0.610256410256,0.65641025641,0.901960784314,0.934959349593,0.845714285714,0.727218934911,0.931818181818,0.821951219512,0.926666666667,0.425324675325,0.305454545455,0.943634596696,0.72131147541,0.630136986301,0.976119402985,0.660526315789,0.830670926518,0.861577608142,0.882951653944,0.640495867769,0.833333333333,0.945091514143,0.824763903463,0.96466731423,0.8576,0.898492462312,0.99,0.88762071993,0.986,0.529780564263,0.993333333333,0.753489670575,0.668900055835,0.699050809604,0.989617131733,0.816333333333
2,0.626373626374,0.677749360614,0.566666666667,0.946666666667,0.75,0.602604166667,0.723913043478,0.892857142857,0.592307692308,0.594871794872,0.628205128205,0.908496732026,0.97212543554,0.874285714286,0.722485207101,0.943181818182,0.804390243902,0.9,0.428571428571,0.312727272727,0.950437317784,0.688524590164,0.739726027397,0.940298507463,0.678947368421,0.850638977636,0.84427480916,0.891603053435,0.752066115702,0.866666666667,0.916805324459,0.802728226653,0.960053423992,0.864,0.854271356784,1.0,0.881474978051,0.986,0.551724137931,0.983333333333,0.764098269123,0.679787828029,0.696817420436,0.991239454899,0.807666666667
3,0.632967032967,0.670076726343,0.6,0.98,0.75,0.610416666667,0.73115942029,0.892857142857,0.628205128205,0.602564102564,0.646153846154,0.895424836601,0.989547038328,0.794285714286,0.727810650888,0.886363636364,0.845365853659,0.92,0.425324675325,0.321818181818,0.948493683188,0.688524590164,0.657534246575,0.959914712154,0.622368421053,0.841853035144,0.856488549618,0.886513994911,0.702479338843,0.9,0.921797004992,0.849947534103,0.965638659543,0.8656,0.834170854271,1.0,0.910447761194,0.984,0.545454545455,0.973333333333,0.761027359017,0.670854271357,0.69932998325,0.990266060999,0.771
4,0.635164835165,0.667519181586,0.533333333333,0.98,0.7,0.612760416667,0.797101449275,0.892857142857,0.630769230769,0.625641025641,0.684615384615,0.934640522876,0.997677119628,0.868571428571,0.72899408284,0.931818181818,0.82487804878,0.913333333333,0.425324675325,0.332727272727,0.945578231293,0.754098360656,0.712328767123,0.950959488273,0.681578947368,0.876996805112,0.857506361323,0.883969465649,0.652892561983,0.833333333333,0.923460898502,0.88037775446,0.960417678485,0.8704,0.900502512563,0.99,0.896400351185,0.98775,0.539184952978,0.99,0.755443886097,0.676996091569,0.697096594082,0.989941596366,0.8
5,0.637362637363,0.682864450128,0.666666666667,0.95,0.683333333333,0.5984375,0.795652173913,0.892857142857,0.641025641026,0.617948717949,0.651282051282,0.885620915033,0.987224157956,0.851428571429,0.714792899408,0.965909090909,0.832682926829,0.913333333333,0.448051948052,0.298181818182,0.936831875607,0.754098360656,0.712328767123,0.983795309168,0.682894736842,0.862619808307,0.854961832061,0.890076335878,0.702479338843,0.866666666667,0.950083194676,0.825813221406,0.9661243322,0.8736,0.878391959799,1.0,0.906935908692,0.9845,0.526645768025,0.97,0.755443886097,0.674204355109,0.705750977108,0.987183646982,0.809333333333
6,0.591208791209,0.693094629156,0.6,0.896666666667,0.7,0.622916666667,0.748550724638,0.857142857143,0.587179487179,0.628205128205,0.64358974359,0.967320261438,0.861788617886,0.84,0.725443786982,0.954545454545,0.806829268293,0.94,0.474025974026,0.28,0.939747327502,0.754098360656,0.657534246575,0.949253731343,0.664473684211,0.793130990415,0.846819338422,0.883460559796,0.702479338843,0.866666666667,0.908485856905,0.854144805876,0.960903351141,0.8688,0.809045226131,0.99,0.898156277436,0.988,0.528213166144,0.986666666667,0.759352317141,0.678391959799,0.695142378559,0.989941596366,0.803333333333
7,0.635164835165,0.667519181586,0.6,0.957777777778,0.733333333333,0.59609375,0.760869565217,0.964285714286,0.653846153846,0.597435897436,0.653846153846,0.921568627451,0.982578397213,0.828571428571,0.731952662722,0.943181818182,0.846829268293,0.926666666667,0.405844155844,0.310909090909,0.941690962099,0.770491803279,0.684931506849,0.968443496802,0.659210526316,0.814696485623,0.860559796438,0.891603053435,0.661157024793,0.833333333333,0.861896838602,0.849947534103,0.958596406022,0.8704,0.889447236181,0.99,0.883230904302,0.98475,0.528213166144,0.99,0.754606365159,0.677275265215,0.71049692909,0.988319273199,0.795
8,0.61978021978,0.680306905371,0.5,0.894444444444,0.666666666667,0.5984375,0.786956521739,0.892857142857,0.64358974359,0.625641025641,0.630769230769,0.934640522876,0.923344947735,0.84,0.721893491124,0.886363636364,0.814634146341,0.913333333333,0.425324675325,0.298181818182,0.941690962099,0.704918032787,0.712328767123,0.950959488273,0.690789473684,0.836261980831,0.853944020356,0.882951653944,0.644628099174,0.733333333333,0.925124792013,0.806925498426,0.963088878096,0.8688,0.900502512563,0.98,0.892888498683,0.9895,0.547021943574,0.966666666667,0.758793969849,0.677833612507,0.697375767728,0.990914990266,0.799666666667
9,0.61978021978,0.695652173913,0.6,0.924444444444,0.7,0.613020833333,0.778985507246,0.892857142857,0.646153846154,0.648717948718,0.684615384615,0.921568627451,0.981416957027,0.845714285714,0.722485207101,0.954545454545,0.829756097561,0.933333333333,0.431818181818,0.298181818182,0.943634596696,0.655737704918,0.643835616438,0.970149253731,0.665789473684,0.851437699681,0.849872773537,0.878371501272,0.698347107438,0.866666666667,0.880199667221,0.88352570829,0.95823215153,0.8624,0.837185929648,0.99,0.841966637401,0.98725,0.532915360502,0.98,0.764098269123,0.673366834171,0.699609156896,0.989454899416,0.800333333333
