,50words,Adiac,Beef,CBF,Car,ChlorineConcentration,CinCECGtorso,Coffee,CricketX,CricketY,CricketZ,DiatomSizeReduction,ECGFiveDays,FISH,FaceAll,FaceFour,FacesUCR,GunPoint,Haptics,InlineSkate,ItalyPowerDemand,Lighting7,MALLAT,MedicalImages,MoteStrain,NonInvasiveFatalECGThorax1,NonInvasiveFatalECGThorax2,OSULeaf,OliveOil,SonyAIBORobotSurface,SonyAIBORobotSurfaceII,StarLightCurves,SwedishLeaf,Symbols,Trace,TwoLeadECG,TwoPatterns,WordSynonyms,syntheticcontrol,uWaveGestureLibraryX,uWaveGestureLibraryY,uWaveGestureLibraryZ,yoga,Lighting2,wafer
0,0.125274725275,0.25831202046,0.4,0.331111111111,0.3,0.539583333333,0.247826086957,0.821428571429,0.0666666666667,0.0794871794872,0.0615384615385,0.892156862745,0.514518002323,0.28,0.166863905325,0.329545454545,0.143414634146,0.693333333333,0.207792207792,0.185454545455,0.922254616132,0.260273972603,0.130063965885,0.515789473684,0.549520766773,0.224936386768,0.323155216285,0.181818181818,0.4,0.42928452579,0.616998950682,0.577221952404,0.408,0.173869346734,0.5,0.794556628622,0.25875,0.219435736677,0.516666666667,0.121161362367,0.120882188721,0.120882188721,0.539666666667,0.540983606557,0.899253731343
1,0.125274725275,0.253196930946,0.366666666667,0.331111111111,0.25,0.541666666667,0.247826086957,0.821428571429,0.0666666666667,0.0794871794872,0.0615384615385,0.882352941176,0.502903600465,0.245714285714,0.136686390533,0.170454545455,0.143414634146,0.673333333333,0.207792207792,0.178181818182,0.937803692906,0.260273972603,0.12750533049,0.522368421053,0.550319488818,0.421882951654,0.396946564885,0.181818181818,0.4,0.42928452579,0.616998950682,0.577221952404,0.392,0.173869346734,0.27,0.867427568042,0.25875,0.219435736677,0.503333333333,0.120882188721,0.120882188721,0.120882188721,0.539,0.540983606557,0.911096690461
2,0.125274725275,0.317135549872,0.4,0.331111111111,0.25,0.536979166667,0.247826086957,0.892857142857,0.0666666666667,0.074358974359,0.0615384615385,0.888888888889,0.505226480836,0.371428571429,0.129585798817,0.170454545455,0.143414634146,0.733333333333,0.207792207792,0.198181818182,0.939747327502,0.260273972603,0.12921108742,0.522368421053,0.551118210863,0.293129770992,0.291094147583,0.181818181818,0.4,0.42928452579,0.616998950682,0.577221952404,0.3904,0.173869346734,0.28,0.725197541703,0.25875,0.219435736677,0.543333333333,0.120882188721,0.120882188721,0.120882188721,0.538,0.540983606557,0.90720311486
3,0.125274725275,0.312020460358,0.366666666667,0.331111111111,0.25,0.535416666667,0.247826086957,0.785714285714,0.0666666666667,0.074358974359,0.0615384615385,0.885620915033,0.500580720093,0.382857142857,0.147928994083,0.340909090909,0.143902439024,0.686666666667,0.207792207792,0.176363636364,0.920310981535,0.260273972603,0.130490405117,0.514473684211,0.549520766773,0.240712468193,0.350636132316,0.181818181818,0.4,0.42928452579,0.616998950682,0.577221952404,0.328,0.173869346734,0.49,0.742756804214,0.25875,0.219435736677,0.543333333333,0.120882188721,0.120882188721,0.120882188721,0.537333333333,0.540983606557,0.902498377677
4,0.125274725275,0.271099744246,0.3,0.331111111111,0.233333333333,0.538020833333,0.247826086957,0.857142857143,0.0666666666667,0.0846153846154,0.0615384615385,0.862745098039,0.505226480836,0.314285714286,0.147928994083,0.181818181818,0.143414634146,0.753333333333,0.207792207792,0.18,0.947521865889,0.260273972603,0.133475479744,0.515789473684,0.555111821086,0.404580152672,0.259541984733,0.181818181818,0.4,0.42928452579,0.618048268625,0.577221952404,0.3984,0.173869346734,0.42,0.792800702371,0.25875,0.219435736677,0.65,0.120882188721,0.120882188721,0.120882188721,0.535666666667,0.540983606557,0.909149902661
5,0.125274725275,0.253196930946,0.366666666667,0.331111111111,0.266666666667,0.547916666667,0.247826086957,0.821428571429,0.0666666666667,0.0769230769231,0.0615384615385,0.882352941176,0.506387921022,0.285714285714,0.15798816568,0.170454545455,0.143414634146,0.793333333333,0.207792207792,0.174545454545,0.942662779397,0.260273972603,0.133901918977,0.519736842105,0.551916932907,0.350636132316,0.235623409669,0.181818181818,0.4,0.42928452579,0.616998950682,0.577221952404,0.3792,0.173869346734,0.44,0.667251975417,0.25875,0.219435736677,0.6,0.120882188721,0.120882188721,0.120882188721,0.540333333333,0.540983606557,0.90428293316
6,0.125274725275,0.289002557545,0.3,0.331111111111,0.25,0.541927083333,0.247826086957,0.857142857143,0.0666666666667,0.074358974359,0.0615384615385,0.866013071895,0.501742160279,0.314285714286,0.151479289941,0.295454545455,0.143414634146,0.773333333333,0.207792207792,0.174545454545,0.938775510204,0.260273972603,0.129637526652,0.515789473684,0.547923322684,0.348091603053,0.280407124682,0.181818181818,0.4,0.42928452579,0.616998950682,0.577221952404,0.4128,0.173869346734,0.31,0.846356453029,0.25875,0.219435736677,0.576666666667,0.120882188721,0.120882188721,0.120882188721,0.536333333333,0.540983606557,0.914016872161
7,0.125274725275,0.291560102302,0.3,0.331111111111,0.266666666667,0.54140625,0.247826086957,0.857142857143,0.0666666666667,0.074358974359,0.0615384615385,0.87908496732,0.500580720093,0.497142857143,0.146153846154,0.181818181818,0.143414634146,0.653333333333,0.207792207792,0.172727272727,0.931972789116,0.260273972603,0.129637526652,0.518421052632,0.544728434505,0.190330788804,0.321119592875,0.181818181818,0.4,0.42928452579,0.616998950682,0.577221952404,0.3216,0.173869346734,0.45,0.837576821773,0.25875,0.219435736677,0.63,0.120882188721,0.120882188721,0.120882188721,0.538666666667,0.540983606557,0.903634003894
8,0.125274725275,0.319693094629,0.466666666667,0.331111111111,0.266666666667,0.53671875,0.247826086957,0.892857142857,0.0666666666667,0.074358974359,0.0615384615385,0.882352941176,0.512195121951,0.468571428571,0.168047337278,0.454545454545,0.143414634146,0.793333333333,0.207792207792,0.176363636364,0.935860058309,0.260273972603,0.135181236674,0.514473684211,0.552715654952,0.409669211196,0.317048346056,0.181818181818,0.4,0.42928452579,0.616998950682,0.577221952404,0.2336,0.173869346734,0.44,0.847234416155,0.259,0.219435736677,0.66,0.120882188721,0.120882188721,0.120882188721,0.540333333333,0.540983606557,0.900551589877
9,0.125274725275,0.289002557545,0.4,0.331111111111,0.316666666667,0.542447916667,0.247826086957,0.857142857143,0.0666666666667,0.141025641026,0.0615384615385,0.901960784314,0.512195121951,0.348571428571,0.169230769231,0.454545454545,0.143902439024,0.726666666667,0.207792207792,0.170909090909,0.938775510204,0.260273972603,0.136034115139,0.514473684211,0.547124600639,0.303816793893,0.25903307888,0.181818181818,0.4,0.42928452579,0.616998950682,0.577221952404,0.3648,0.173869346734,0.28,0.843722563652,0.25875,0.219435736677,0.506666666667,0.120882188721,0.120882188721,0.120882188721,0.543333333333,0.540983606557,0.902985074627
