,50words,Adiac,Beef,CBF,Car,ChlorineConcentration,CinCECGtorso,Coffee,CricketX,CricketY,CricketZ,DiatomSizeReduction,ECGFiveDays,FISH,FaceAll,FaceFour,FacesUCR,GunPoint,Haptics,InlineSkate,ItalyPowerDemand,Lighting2,Lighting7,MALLAT,MedicalImages,MoteStrain,NonInvasiveFatalECGThorax1,NonInvasiveFatalECGThorax2,OSULeaf,OliveOil,SonyAIBORobotSurface,SonyAIBORobotSurfaceII,StarLightCurves,SwedishLeaf,Symbols,Trace,TwoLeadECG,TwoPatterns,WordSynonyms,syntheticcontrol,uWaveGestureLibraryX,uWaveGestureLibraryY,uWaveGestureLibraryZ,wafer,yoga
0,0.643956043956,0.337595907928,0.466666666667,0.99,0.733333333333,0.558072916667,0.66231884058,0.892857142857,0.574358974359,0.584615384615,0.587179487179,0.921568627451,0.936120789779,0.822857142857,0.714792899408,0.977272727273,0.660975609756,0.713333333333,0.435064935065,0.267272727273,0.924198250729,0.655737704918,0.698630136986,0.900213219616,0.634210526316,0.821086261981,0.825445292621,0.85903307888,0.727272727273,0.733333333333,0.910149750416,0.843651626443,0.927634774162,0.8112,0.917587939698,0.72,0.896400351185,0.917,0.471786833856,0.983333333333,0.785873813512,0.677833612507,0.730597431602,0.991401687216,0.747666666667
1,0.61978021978,0.352941176471,0.466666666667,1.0,0.7,0.559114583333,0.816666666667,0.928571428571,0.633333333333,0.648717948718,0.592307692308,0.90522875817,0.854819976771,0.811428571429,0.73550295858,0.931818181818,0.680975609756,0.713333333333,0.418831168831,0.205454545455,0.947521865889,0.672131147541,0.698630136986,0.939445628998,0.622368421053,0.834664536741,0.817811704835,0.822391857506,0.657024793388,0.833333333333,0.946755407654,0.85204616999,0.900437105391,0.8336,0.893467336683,1.0,0.928884986831,0.94325,0.526645768025,0.99,0.77554438861,0.674483528755,0.72724734785,0.989941596366,0.723666666667
2,0.628571428571,0.358056265985,0.533333333333,0.98,0.75,0.559635416667,0.784057971014,0.964285714286,0.574358974359,0.597435897436,0.628205128205,0.918300653595,0.983739837398,0.857142857143,0.751479289941,0.977272727273,0.802926829268,0.726666666667,0.376623376623,0.265454545455,0.918367346939,0.655737704918,0.643835616438,0.9539445629,0.639473684211,0.845047923323,0.827480916031,0.831043256997,0.673553719008,0.833333333333,0.926788685524,0.87093389297,0.94742593492,0.824,0.901507537688,0.99,0.899912203687,0.97325,0.504702194357,0.99,0.78112786153,0.682021217197,0.69793411502,0.993024010383,0.713333333333
3,0.615384615385,0.429667519182,0.533333333333,0.997777777778,0.7,0.558854166667,0.758695652174,0.892857142857,0.582051282051,0.664102564103,0.625641025641,0.895424836601,0.851335656214,0.857142857143,0.739053254438,0.977272727273,0.78,0.7,0.402597402597,0.203636363636,0.939747327502,0.704918032787,0.684931506849,0.814498933902,0.627631578947,0.819488817891,0.820356234097,0.852417302799,0.640495867769,0.866666666667,0.963394342762,0.788037775446,0.892180670228,0.8256,0.913567839196,0.99,0.926251097454,0.9715,0.51724137931,0.976666666667,0.774986041318,0.669458403127,0.680625348967,0.989779364049,0.731333333333
4,0.626373626374,0.260869565217,0.466666666667,1.0,0.683333333333,0.559895833333,0.588405797101,0.928571428571,0.6,0.597435897436,0.615384615385,0.915032679739,0.997677119628,0.845714285714,0.734319526627,0.977272727273,0.734634146341,0.74,0.454545454545,0.252727272727,0.910592808552,0.672131147541,0.684931506849,0.831130063966,0.627631578947,0.862619808307,0.786259541985,0.84834605598,0.652892561983,0.9,0.901830282862,0.838405036726,0.928484701311,0.84,0.849246231156,0.86,0.942054433714,0.9755,0.534482758621,0.983333333333,0.771635957566,0.685092127303,0.718313791178,0.988643737833,0.690666666667
5,0.621978021978,0.345268542199,0.4,0.978888888889,0.716666666667,0.561197916667,0.633333333333,0.928571428571,0.651282051282,0.633333333333,0.633333333333,0.918300653595,0.976771196283,0.828571428571,0.753846153846,0.965909090909,0.711707317073,0.693333333333,0.448051948052,0.314545454545,0.90573372206,0.672131147541,0.698630136986,0.934754797441,0.628947368421,0.840255591054,0.822900763359,0.842748091603,0.615702479339,0.866666666667,0.871880199667,0.856243441763,0.925206410879,0.8,0.877386934673,0.72,0.930640913082,0.93675,0.495297805643,0.99,0.77135678392,0.675879396985,0.710776102736,0.988805970149,0.75
6,0.632967032967,0.319693094629,0.466666666667,0.994444444444,0.683333333333,0.561458333333,0.684057971014,1.0,0.579487179487,0.674358974359,0.653846153846,0.918300653595,0.918699186992,0.862857142857,0.723076923077,0.965909090909,0.810731707317,0.726666666667,0.373376623377,0.223636363636,0.928085519922,0.704918032787,0.684931506849,0.946695095949,0.667105263158,0.847444089457,0.806106870229,0.841730279898,0.743801652893,0.9,0.911813643927,0.800629590766,0.918649830015,0.84,0.873366834171,1.0,0.893766461809,0.91775,0.547021943574,0.98,0.762144053601,0.671691792295,0.718313791178,0.991563919533,0.753333333333
7,0.641758241758,0.30179028133,0.533333333333,0.991111111111,0.7,0.551302083333,0.784057971014,0.892857142857,0.602564102564,0.594871794872,0.64358974359,0.898692810458,0.842044134727,0.857142857143,0.747928994083,0.943181818182,0.723414634146,0.72,0.402597402597,0.214545454545,0.931972789116,0.655737704918,0.671232876712,0.928358208955,0.659210526316,0.821884984026,0.810687022901,0.870737913486,0.640495867769,0.866666666667,0.903494176373,0.897166841553,0.900315687227,0.8192,0.843216080402,0.91,0.910447761194,0.95925,0.523510971787,0.98,0.769123394752,0.676996091569,0.706588498046,0.987345879299,0.715333333333
8,0.628571428571,0.416879795396,0.533333333333,0.99,0.7,0.56015625,0.772463768116,0.892857142857,0.569230769231,0.615384615385,0.605128205128,0.895424836601,0.962833914053,0.828571428571,0.720118343195,0.954545454545,0.754146341463,0.7,0.444805194805,0.238181818182,0.924198250729,0.639344262295,0.671232876712,0.931769722814,0.655263157895,0.844249201278,0.802544529262,0.839694656489,0.706611570248,0.9,0.858569051581,0.844700944386,0.892666342885,0.8512,0.884422110553,0.95,0.927129060579,0.93875,0.514106583072,0.973333333333,0.779452819654,0.687325516471,0.713847012842,0.992212848799,0.734333333333
9,0.61978021978,0.286445012788,0.5,0.997777777778,0.75,0.558854166667,0.763043478261,0.928571428571,0.541025641026,0.623076923077,0.553846153846,0.875816993464,0.998838559814,0.811428571429,0.733136094675,0.977272727273,0.78,0.706666666667,0.431818181818,0.236363636364,0.908649173955,0.672131147541,0.671232876712,0.910021321962,0.656578947368,0.810702875399,0.811195928753,0.8631043257,0.586776859504,0.9,0.881863560732,0.817418677859,0.923263720253,0.8608,0.778894472362,0.7,0.907813871817,0.9585,0.51724137931,0.98,0.77414852038,0.688721384701,0.707984366276,0.987508111616,0.743333333333
